Start Character,StationID,Date,Time,Canal Level,Discharge Rate,Level Sensor Alarm,High Level Alarm,Internal Temperature,Battery Voltage,Powewr Fail,End Character
*,9002,28/06/2015,19:00:12,659.35,-99.99,0,0,28.5,12.67,0,#
*,9002,28/06/2015,20:00:12,659.34,-99.99,0,0,26.8,12.64,1,#
*,9002,28/06/2015,22:00:12,659.35,-99.99,0,0,25.3,12.64,1,#
*,9002,29/06/2015,00:00:12,659.35,-99.99,0,0,24.3,12.63,1,#
*,9002,29/06/2015,01:00:12,659.35,-99.99,0,0,24,12.65,1,#
*,9002,29/06/2015,02:00:12,659.34,-99.99,0,0,24,12.63,1,#
*,9002,29/06/2015,03:00:12,659.34,-99.99,0,0,24,12.62,1,#
*,9002,29/06/2015,04:00:12,659.35,-99.99,0,0,23.8,12.67,1,#
*,9002,29/06/2015,05:00:12,659.34,-99.99,0,0,23.5,12.71,1,#
*,9002,29/06/2015,06:00:12,659.35,-99.99,0,0,23.5,12.67,1,#
*,9002,29/06/2015,07:00:12,659.34,-99.99,0,0,23.5,13.06,0,#
*,9002,29/06/2015,09:00:12,659.35,-99.99,0,0,27.3,13.81,0,#
*,9002,29/06/2015,10:00:12,659.35,-99.99,0,0,27.8,13.27,0,#
*,9002,29/06/2015,11:00:12,659.35,-99.99,0,0,29,13.57,0,#
*,9002,29/06/2015,12:00:12,659.35,-99.99,0,0,29.3,13.29,0,#
*,9002,29/06/2015,13:00:12,659.35,-99.99,0,0,30,12.99,0,#
*,9002,29/06/2015,14:00:12,659.35,-99.99,0,0,30.3,13.61,0,#
*,9002,29/06/2015,15:00:12,659.35,-99.99,0,0,30.8,13.33,0,#
*,9002,29/06/2015,16:00:12,659.35,-99.99,0,0,30.3,13.56,0,#
*,9002,29/06/2015,17:00:12,659.35,-99.99,0,0,29.5,13,0,#
*,9002,29/06/2015,18:00:12,659.35,-99.99,0,0,28.3,12.81,0,#
*,9002,29/06/2015,19:00:12,659.35,-99.99,0,0,26.8,12.67,0,#
*,9002,29/06/2015,20:00:12,659.35,-99.99,0,0,25.5,12.63,1,#
*,9002,29/06/2015,21:00:12,659.34,-99.99,0,0,24.5,12.61,1,#
*,9002,29/06/2015,22:00:12,659.34,-99.99,0,0,24.3,12.55,1,#
*,9002,30/06/2015,00:00:12,659.34,-99.99,0,0,23.5,12.65,1,#
*,9002,30/06/2015,01:00:12,659.34,-99.99,0,0,23.3,12.64,1,#
*,9002,30/06/2015,02:00:12,659.34,-99.99,0,0,23.3,12.67,1,#
*,9002,30/06/2015,03:00:12,659.34,-99.99,0,0,23,12.63,1,#
*,9002,30/06/2015,04:00:12,659.34,-99.99,0,0,22.8,12.66,1,#
*,9002,30/06/2015,05:00:12,659.34,-99.99,0,0,22.5,12.63,1,#
*,9002,30/06/2015,06:00:12,659.34,-99.99,0,0,22.5,12.61,0,#
*,9002,30/06/2015,07:00:12,659.34,-99.99,0,0,22.8,13.07,0,#
*,9002,30/06/2015,08:00:12,659.34,-99.99,0,0,24.8,13.56,0,#
*,9002,30/06/2015,09:00:12,659.35,-99.99,0,0,26.3,13.68,0,#
*,9002,30/06/2015,10:00:12,659.34,-99.99,0,0,26.8,12.95,0,#
*,9002,30/06/2015,12:00:12,659.35,-99.99,0,0,28,13.6,0,#
*,9002,30/06/2015,13:00:12,659.34,-99.99,0,0,28.3,13.64,0,#
*,9002,30/06/2015,14:00:12,659.35,-99.99,0,0,29.3,13.25,0,#
*,9002,30/06/2015,15:00:12,659.35,-99.99,0,0,29.5,13.11,0,#
*,9002,30/06/2015,16:00:12,659.35,-99.99,0,0,28.5,13.24,0,#
*,9002,30/06/2015,17:00:12,659.34,-99.99,0,0,27.8,13.28,0,#
*,9002,30/06/2015,18:00:12,659.34,-99.99,0,0,27.3,12.98,0,#
*,9002,30/06/2015,19:00:12,659.34,-99.99,0,0,26.3,12.64,0,#
*,9002,30/06/2015,20:00:12,659.34,-99.99,0,0,25.3,12.65,1,#
*,9002,30/06/2015,21:00:12,659.35,-99.99,0,0,24.8,12.68,1,#
*,9002,30/06/2015,22:00:12,659.34,-99.99,0,0,24.3,12.63,1,#
*,9002,30/06/2015,23:00:12,659.34,-99.99,0,0,23.8,12.57,1,#
*,9002,01/07/2015,00:00:14,659.34,-99.99,0,0,23.5,12.61,1,#
*,9002,01/07/2015,01:00:12,659.34,-99.99,0,0,23.5,12.63,1,#
*,9002,01/07/2015,02:00:12,659.34,-99.99,0,0,23.3,12.65,1,#
*,9002,01/07/2015,03:00:12,659.34,-99.99,0,0,23,12.63,1,#
*,9002,01/07/2015,04:00:12,659.34,-99.99,0,0,23,12.6,1,#
*,9002,01/07/2015,05:00:12,659.34,-99.99,0,0,22.8,12.67,1,#
*,9002,01/07/2015,07:00:12,659.34,-99.99,0,0,22.8,12.93,0,#
*,9002,01/07/2015,08:00:12,659.34,-99.99,0,0,24.3,13.36,0,#
*,9002,01/07/2015,09:00:12,659.34,-99.99,0,0,25.5,13.79,0,#
*,9002,01/07/2015,10:00:12,659.34,-99.99,0,0,26.8,12.9,0,#
*,9002,01/07/2015,11:00:12,659.34,-99.99,0,0,28,13.85,0,#
*,9002,01/07/2015,12:00:12,659.34,-99.99,0,0,29,12.85,0,#
*,9002,01/07/2015,13:00:12,659.34,-99.99,0,0,30.5,13.66,0,#
*,9002,01/07/2015,14:00:12,659.35,-99.99,0,0,30.5,12.93,0,#
*,9002,01/07/2015,15:00:12,659.34,-99.99,0,0,30.8,13.57,0,#
*,9002,01/07/2015,16:00:12,659.34,-99.99,0,0,30.3,13.13,0,#
*,9002,01/07/2015,17:00:12,659.34,-99.99,0,0,29.3,13.05,0,#
*,9002,01/07/2015,18:00:12,659.34,-99.99,0,0,28.8,11.97,0,#
*,9002,01/07/2015,20:00:12,659.34,-99.99,0,0,26,12.6,1,#
*,9002,01/07/2015,21:00:12,659.34,-99.99,0,0,25,12.58,1,#
*,9002,01/07/2015,22:00:12,659.34,-99.99,0,0,24.5,12.63,1,#
*,9002,01/07/2015,23:00:12,659.34,-99.99,0,0,24,12.56,1,#
*,9002,02/07/2015,00:00:12,659.34,-99.99,0,0,23.8,12.57,1,#
*,9002,02/07/2015,01:00:12,659.34,-99.99,0,0,23.5,12.68,1,#
*,9002,02/07/2015,02:00:12,659.34,-99.99,0,0,23.3,12.59,1,#
*,9002,02/07/2015,03:00:12,659.34,-99.99,0,0,23.3,12.66,1,#
*,9002,02/07/2015,04:00:12,659.34,-99.99,0,0,23,12.67,1,#
*,9002,02/07/2015,05:00:12,659.34,-99.99,0,0,23,12.59,1,#
*,9002,02/07/2015,06:00:12,659.34,-99.99,0,0,22.8,12.63,1,#
*,9002,02/07/2015,07:00:12,659.34,-99.99,0,0,22.8,12.77,0,#
*,9002,02/07/2015,08:00:12,659.34,-99.99,0,0,23.5,12.92,0,#
*,9002,02/07/2015,09:00:12,659.34,-99.99,0,0,25.3,13.68,0,#
*,9002,02/07/2015,10:00:12,659.34,-99.99,0,0,28,13.71,0,#
*,9002,02/07/2015,11:00:11,659.33,-99.99,0,0,31.3,13.14,0,#
*,9002,02/07/2015,12:00:11,659.35,-99.99,0,0,29.8,13.69,0,#
*,9002,02/07/2015,13:00:11,659.36,-99.99,0,0,30.5,12.79,0,#
*,9002,02/07/2015,14:00:11,659.35,-99.99,0,0,31.3,12.96,0,#
*,9002,02/07/2015,15:00:11,659.35,-99.99,0,0,33,12.92,0,#
*,9002,02/07/2015,16:00:11,659.34,-99.99,0,0,32.5,13.69,0,#
*,9002,02/07/2015,17:00:11,659.35,-99.99,0,0,31.3,13.33,0,#
*,9002,02/07/2015,18:00:11,659.35,-99.99,0,0,31,12.03,0,#
*,9002,02/07/2015,19:00:11,659.35,-99.99,0,0,29,12.46,0,#
*,9002,02/07/2015,20:00:12,659.36,-99.99,0,0,27.3,12.52,1,#
*,9002,02/07/2015,21:00:12,659.36,-99.99,0,0,26,12.47,1,#
*,9002,02/07/2015,22:00:12,659.36,-99.99,0,0,25.3,12.55,1,#
*,9002,02/07/2015,23:00:12,659.38,-99.99,0,0,24.8,12.51,1,#
*,9002,03/07/2015,00:00:12,659.37,-99.99,0,0,24.5,12.5,1,#
*,9002,03/07/2015,01:00:12,659.37,-99.99,0,0,24.3,12.57,1,#
*,9002,03/07/2015,03:00:12,659.38,-99.99,0,0,23.8,12.55,1,#
*,9002,03/07/2015,04:00:12,659.37,-99.99,0,0,23.8,12.6,1,#
*,9002,03/07/2015,05:00:12,659.37,-99.99,0,0,23.5,12.55,1,#
*,9002,03/07/2015,06:00:12,659.37,-99.99,0,0,23.3,12.59,1,#
*,9002,03/07/2015,07:00:12,659.37,-99.99,0,0,23.3,12.87,0,#
*,9002,03/07/2015,08:00:12,659.37,-99.99,0,0,24.3,13.23,0,#
*,9002,03/07/2015,09:00:12,659.37,-99.99,0,0,26.8,13.73,0,#
*,9002,03/07/2015,10:00:12,659.36,-99.99,0,0,27.5,13.68,0,#
*,9002,03/07/2015,11:00:12,659.36,-99.99,0,0,28.3,12.94,0,#
*,9002,03/07/2015,12:00:12,659.35,-99.99,0,0,29.5,12.87,0,#
*,9002,03/07/2015,13:00:12,659.36,-99.99,0,0,30.8,12.91,0,#
*,9002,03/07/2015,14:00:12,659.35,-99.99,0,0,33,13.83,0,#
*,9002,03/07/2015,16:00:12,659.34,-99.99,0,0,32.5,13.64,0,#
*,9002,03/07/2015,17:00:12,659.35,-99.99,0,0,31,12.94,0,#
*,9002,03/07/2015,18:00:13,659.36,-99.99,0,0,29.3,13.03,0,#
*,9002,03/07/2015,19:00:12,659.37,-99.99,0,0,28,12.73,0,#
*,9002,03/07/2015,20:00:12,659.37,-99.99,0,0,26.8,12.48,1,#
*,9002,03/07/2015,21:00:13,659.37,-99.99,0,0,25.8,12.58,1,#
*,9002,03/07/2015,23:00:12,659.36,-99.99,0,0,24.8,12.58,1,#
*,9002,04/07/2015,00:00:12,659.37,-99.99,0,0,24.5,12.62,1,#
*,9002,04/07/2015,01:00:12,659.37,-99.99,0,0,24.3,12.5,1,#
*,9002,04/07/2015,02:00:12,659.37,-99.99,0,0,24,12.56,1,#
*,9002,04/07/2015,03:00:14,659.37,-99.99,0,0,23.8,12.57,1,#
*,9002,04/07/2015,04:00:13,659.37,-99.99,0,0,24,12.51,1,#
*,9002,04/07/2015,05:00:13,659.37,-99.99,0,0,24,12.62,1,#
*,9002,04/07/2015,06:00:12,659.36,-99.99,0,0,23.8,12.58,1,#
*,9002,04/07/2015,07:00:12,659.37,-99.99,0,0,24,12.88,0,#
*,9002,04/07/2015,08:00:12,659.37,-99.99,0,0,25.3,12.98,0,#
*,9002,04/07/2015,09:00:12,659.37,-99.99,0,0,26.3,13.55,0,#
*,9002,04/07/2015,10:00:12,659.35,-99.99,0,0,27.3,13.89,0,#
*,9002,04/07/2015,11:00:12,659.35,-99.99,0,0,28.3,13.02,0,#
*,9002,04/07/2015,12:00:12,659.35,-99.99,0,0,29.3,13.27,0,#
*,9002,04/07/2015,13:00:14,659.35,-99.99,0,0,30.5,12.96,0,#
*,9002,04/07/2015,14:00:12,659.34,-99.99,0,0,31.5,13.76,0,#
*,9002,04/07/2015,15:00:12,659.35,-99.99,0,0,31.8,13.79,0,#
*,9002,04/07/2015,16:00:12,659.35,-99.99,0,0,31.5,13.25,0,#
*,9002,04/07/2015,17:00:12,659.35,-99.99,0,0,30.5,13.44,0,#
*,9002,04/07/2015,18:00:12,659.35,-99.99,0,0,29.5,12.78,0,#
*,9002,04/07/2015,19:00:12,659.35,-99.99,0,0,28.3,12.64,0,#
*,9002,04/07/2015,20:00:12,659.37,-99.99,0,0,27,12.55,1,#
*,9002,04/07/2015,21:00:12,659.36,-99.99,0,0,26,12.59,1,#
*,9002,04/07/2015,22:00:12,659.36,-99.99,0,0,25.3,12.57,1,#
*,9002,04/07/2015,23:00:12,659.37,-99.99,0,0,25,12.62,1,#
*,9002,05/07/2015,00:00:14,659.37,-99.99,0,0,24.5,12.51,1,#
*,9002,05/07/2015,01:00:12,659.37,-99.99,0,0,24.3,12.6,1,#
*,9002,05/07/2015,02:00:12,659.37,-99.99,0,0,24.3,12.6,1,#
*,9002,05/07/2015,03:00:12,659.37,-99.99,0,0,24,12.63,1,#
*,9002,05/07/2015,04:00:12,659.37,-99.99,0,0,24,12.59,1,#
*,9002,05/07/2015,05:00:12,659.36,-99.99,0,0,24,12.57,1,#
*,9002,05/07/2015,06:00:14,659.36,-99.99,0,0,24,12.62,1,#
*,9002,05/07/2015,07:00:14,659.37,-99.99,0,0,24,12.94,0,#
*,9002,05/07/2015,08:00:12,659.37,-99.99,0,0,24.8,13.13,0,#
*,9002,05/07/2015,09:00:12,659.37,-99.99,0,0,25.5,13.64,0,#
*,9002,05/07/2015,10:00:12,659.35,-99.99,0,0,26.3,13.2,0,#
*,9002,05/07/2015,11:00:12,659.36,-99.99,0,0,27.8,13.42,0,#
*,9002,05/07/2015,12:00:12,659.35,-99.99,0,0,28.5,13.6,0,#
*,9002,05/07/2015,13:00:12,659.35,-99.99,0,0,29.5,12.97,0,#
*,9002,05/07/2015,14:00:12,659.35,-99.99,0,0,30.5,12.92,0,#
*,9002,05/07/2015,15:00:13,659.35,-99.99,0,0,31,13.78,0,#
*,9002,05/07/2015,16:00:12,659.36,-99.99,0,0,30.3,13.26,0,#
*,9002,05/07/2015,17:00:12,659.34,-99.99,0,0,29.8,13.26,0,#
*,9002,05/07/2015,18:00:12,659.36,-99.99,0,0,28.5,12.85,0,#
*,9002,05/07/2015,19:00:12,659.36,-99.99,0,0,27.5,12.66,0,#
*,9002,05/07/2015,20:00:12,659.37,-99.99,0,0,26.5,12.57,1,#
*,9002,05/07/2015,21:00:12,659.36,-99.99,0,0,25.5,12.52,1,#
*,9002,05/07/2015,22:00:12,659.37,-99.99,0,0,25,12.61,1,#
*,9002,05/07/2015,23:00:12,659.36,-99.99,0,0,24.8,12.59,1,#
*,9002,06/07/2015,00:00:12,659.37,-99.99,0,0,24.5,12.52,1,#
*,9002,06/07/2015,01:00:12,659.38,-99.99,0,0,24.3,12.59,1,#
*,9002,06/07/2015,02:00:12,659.37,-99.99,0,0,24.3,12.61,1,#
*,9002,06/07/2015,03:00:12,659.37,-99.99,0,0,24,12.59,1,#
*,9002,06/07/2015,04:00:12,659.37,-99.99,0,0,24,12.59,1,#
*,9002,06/07/2015,05:00:12,659.37,-99.99,0,0,24,12.58,1,#
*,9002,06/07/2015,06:00:12,659.36,-99.99,0,0,23.8,12.64,1,#
*,9002,06/07/2015,08:00:12,659.36,-99.99,0,0,25,12.36,0,#
*,9002,06/07/2015,09:00:12,659.36,-99.99,0,0,25.8,13.64,0,#
*,9002,06/07/2015,10:00:12,659.37,-99.99,0,0,26,12.95,0,#
*,9002,06/07/2015,11:00:12,659.35,-99.99,0,0,27.3,13.43,0,#
*,9002,06/07/2015,12:00:12,659.36,-99.99,0,0,28.3,13.66,0,#
*,9002,06/07/2015,13:00:12,659.35,-99.99,0,0,30.5,12.94,0,#
*,9002,06/07/2015,14:00:12,659.35,-99.99,0,0,30.8,12.92,0,#
*,9002,06/07/2015,15:00:12,659.34,-99.99,0,0,30.5,13.22,0,#
*,9002,06/07/2015,16:00:12,659.35,-99.99,0,0,30,13.02,0,#
*,9002,06/07/2015,17:00:12,659.35,-99.99,0,0,29.3,13.43,0,#
*,9002,06/07/2015,18:00:12,659.36,-99.99,0,0,28.3,12.78,0,#
*,9002,06/07/2015,19:00:12,659.36,-99.99,0,0,27.3,12.74,0,#
*,9002,06/07/2015,20:00:12,659.37,-99.99,0,0,26.3,12.64,1,#
*,9002,06/07/2015,21:00:12,659.37,-99.99,0,0,25.5,12.53,1,#
*,9002,06/07/2015,22:00:12,659.37,-99.99,0,0,25,12.51,1,#
*,9002,07/07/2015,00:00:12,659.36,-99.99,0,0,24.8,12.58,1,#
*,9002,07/07/2015,01:00:12,659.36,-99.99,0,0,24.8,12.56,1,#
*,9002,07/07/2015,02:00:12,659.37,-99.99,0,0,24.5,12.59,1,#
*,9002,07/07/2015,03:00:12,659.36,-99.99,0,0,24.5,12.5,1,#
*,9002,07/07/2015,04:00:12,659.36,-99.99,0,0,24.5,12.59,1,#
*,9002,07/07/2015,05:00:12,659.36,-99.99,0,0,24.5,12.57,1,#
*,9002,07/07/2015,06:00:12,659.37,-99.99,0,0,24.3,12.59,1,#
*,9002,07/07/2015,07:00:12,659.37,-99.99,0,0,24.5,12.89,0,#
*,9002,07/07/2015,08:00:12,659.36,-99.99,0,0,25,13.27,0,#
*,9002,07/07/2015,09:00:12,659.36,-99.99,0,0,26.8,12.31,0,#
*,9002,07/07/2015,10:00:12,659.36,-99.99,0,0,26.8,13.66,0,#
*,9002,07/07/2015,11:00:12,659.36,-99.99,0,0,27.5,13.83,0,#
*,9002,07/07/2015,12:00:12,659.35,-99.99,0,0,28.8,13.29,0,#
*,9002,07/07/2015,13:00:12,659.35,-99.99,0,0,29.3,13.13,0,#
*,9002,07/07/2015,14:00:12,659.36,-99.99,0,0,29.5,13.44,0,#
*,9002,07/07/2015,15:00:12,659.35,-99.99,0,0,29.3,13.04,0,#
*,9002,07/07/2015,16:00:12,659.36,-99.99,0,0,28.8,12.83,0,#
*,9002,07/07/2015,17:00:12,659.36,-99.99,0,0,27.5,13.12,0,#
*,9002,07/07/2015,18:00:12,659.36,-99.99,0,0,26.8,12.81,0,#
*,9002,07/07/2015,19:00:12,659.37,-99.99,0,0,26.3,12.59,0,#
*,9002,07/07/2015,20:00:12,659.37,-99.99,0,0,25.5,12.62,1,#
*,9002,07/07/2015,21:00:12,659.38,-99.99,0,0,25,12.01,1,#
*,9002,07/07/2015,22:00:12,659.38,-99.99,0,0,24.8,12.05,1,#
*,9002,07/07/2015,23:00:12,659.38,-99.99,0,0,24.8,12.35,1,#
*,9002,08/07/2015,00:00:12,659.36,-99.99,0,0,24.5,12.4,1,#
*,9002,08/07/2015,01:00:13,659.38,-99.99,0,0,24,12.48,1,#
*,9002,08/07/2015,02:00:12,659.38,-99.99,0,0,23.8,12.6,1,#
*,9002,08/07/2015,03:00:12,659.37,-99.99,0,0,23.8,12.53,1,#
*,9002,08/07/2015,04:00:14,659.37,-99.99,0,0,24,12.55,1,#
*,9002,08/07/2015,05:00:12,659.36,-99.99,0,0,23.8,12.51,1,#
*,9002,08/07/2015,06:00:12,659.38,-99.99,0,0,23.8,12.62,1,#
*,9002,08/07/2015,07:00:12,659.37,-99.99,0,0,24,12.83,0,#
*,9002,08/07/2015,08:00:12,659.37,-99.99,0,0,24.3,12.88,0,#
*,9002,08/07/2015,09:00:14,659.37,-99.99,0,0,25,13.37,0,#
*,9002,08/07/2015,10:00:12,659.36,-99.99,0,0,26.8,13.32,0,#
*,9002,08/07/2015,11:00:12,659.36,-99.99,0,0,27.3,12.84,0,#
*,9002,08/07/2015,12:00:12,659.36,-99.99,0,0,27,13.28,0,#
*,9002,08/07/2015,13:00:12,659.36,-99.99,0,0,27.5,13.61,0,#
*,9002,08/07/2015,14:00:12,659.35,-99.99,0,0,28.3,12.91,0,#
*,9002,08/07/2015,15:00:12,659.35,-99.99,0,0,28.3,12.84,0,#
*,9002,08/07/2015,16:00:12,659.36,-99.99,0,0,29,13.56,0,#
*,9002,08/07/2015,17:00:12,659.36,-99.99,0,0,28.5,12.68,0,#
*,9002,08/07/2015,18:00:12,659.36,-99.99,0,0,28.3,11.89,0,#
*,9002,08/07/2015,19:00:12,659.37,-99.99,0,0,27,12.42,0,#
*,9002,08/07/2015,20:00:12,659.37,-99.99,0,0,25.8,12.44,1,#
*,9002,08/07/2015,21:00:12,659.37,-99.99,0,0,25,12.46,1,#
*,9002,08/07/2015,23:00:12,659.37,-99.99,0,0,24.5,12.49,1,#
*,9002,09/07/2015,00:00:12,659.37,-99.99,0,0,24.3,12.58,1,#
*,9002,09/07/2015,01:00:12,659.37,-99.99,0,0,24.3,12.55,1,#
*,9002,09/07/2015,02:00:14,659.37,-99.99,0,0,24.3,12.51,1,#
*,9002,09/07/2015,03:00:12,659.38,-99.99,0,0,24.3,12.61,1,#
*,9002,09/07/2015,04:00:12,659.37,-99.99,0,0,24.3,12.58,1,#
*,9002,09/07/2015,06:00:12,659.37,-99.99,0,0,24,12.48,1,#
*,9002,09/07/2015,07:00:12,659.38,-99.99,0,0,24.3,12.67,0,#
*,9002,09/07/2015,08:00:12,659.37,-99.99,0,0,24.8,13.02,0,#
*,9002,09/07/2015,09:00:12,659.37,-99.99,0,0,26.5,13.43,0,#
*,9002,09/07/2015,10:00:12,659.37,-99.99,0,0,27,13,0,#
*,9002,09/07/2015,11:00:12,659.36,-99.99,0,0,27.5,13,0,#
*,9002,09/07/2015,12:00:12,659.35,-99.99,0,0,28.3,13.04,0,#
*,9002,09/07/2015,13:00:12,659.36,-99.99,0,0,28.8,13.49,0,#
*,9002,09/07/2015,14:00:12,659.35,-99.99,0,0,29,13.4,0,#
*,9002,09/07/2015,15:00:12,659.35,-99.99,0,0,28.8,13.43,0,#
*,9002,09/07/2015,16:00:12,659.37,-99.99,0,0,29,13.25,0,#
*,9002,09/07/2015,17:00:12,659.36,-99.99,0,0,29.3,11.88,0,#
*,9002,09/07/2015,18:00:12,659.37,-99.99,0,0,27.3,13.01,0,#
*,9002,09/07/2015,19:00:12,659.37,-99.99,0,0,26.3,12.64,0,#
*,9002,09/07/2015,20:00:12,659.37,-99.99,0,0,25.5,12.42,1,#
*,9002,09/07/2015,21:00:12,659.37,-99.99,0,0,25,12.57,1,#
*,9002,09/07/2015,22:00:12,659.38,-99.99,0,0,24.8,12.58,1,#
*,9002,09/07/2015,23:00:12,659.37,-99.99,0,0,24.8,12.48,1,#
*,9002,10/07/2015,00:00:12,659.37,-99.99,0,0,24.5,12.65,1,#
*,9002,10/07/2015,01:00:12,659.37,-99.99,0,0,24.5,12.51,1,#
*,9002,10/07/2015,02:00:12,659.37,-99.99,0,0,24.3,12.52,1,#
*,9002,10/07/2015,03:00:14,659.37,-99.99,0,0,24.3,12.61,1,#
*,9002,10/07/2015,04:00:12,659.38,-99.99,0,0,24,12.51,1,#
*,9002,10/07/2015,05:00:12,659.38,-99.99,0,0,24,12.49,1,#
*,9002,10/07/2015,06:00:12,659.36,-99.99,0,0,23.8,12.6,1,#
*,9002,10/07/2015,07:00:12,659.36,-99.99,0,0,23.8,12.64,0,#
*,9002,10/07/2015,08:00:12,659.36,-99.99,0,0,24,12.77,0,#
*,9002,10/07/2015,09:00:12,659.36,-99.99,0,0,24.8,12.77,0,#
*,9002,10/07/2015,10:00:12,659.36,-99.99,0,0,25.8,13.61,0,#
*,9002,10/07/2015,11:00:12,659.36,-99.99,0,0,26.5,13.12,0,#
*,9002,10/07/2015,12:00:12,659.36,-99.99,0,0,28.3,13.67,0,#
*,9002,10/07/2015,13:00:12,659.36,-99.99,0,0,28.5,13.18,0,#
*,9002,10/07/2015,14:00:12,659.36,-99.99,0,0,29,12.98,0,#
*,9002,10/07/2015,15:00:12,659.35,-99.99,0,0,28.8,13.3,0,#
*,9002,10/07/2015,16:00:12,659.36,-99.99,0,0,29,13.21,0,#
*,9002,10/07/2015,17:00:12,659.36,-99.99,0,0,28.8,13.33,0,#
*,9002,10/07/2015,18:00:12,659.36,-99.99,0,0,28.3,12.39,0,#
*,9002,10/07/2015,19:00:12,659.37,-99.99,0,0,27,12.61,0,#
*,9002,10/07/2015,20:00:12,659.36,-99.99,0,0,26,12.58,1,#
*,9002,10/07/2015,21:00:12,659.37,-99.99,0,0,24.8,12.49,1,#
*,9002,10/07/2015,22:00:12,659.38,-99.99,0,0,24.5,12.57,1,#
*,9002,10/07/2015,23:00:12,659.37,-99.99,0,0,24.5,12.55,1,#
*,9002,11/07/2015,00:00:12,659.37,-99.99,0,0,24.3,12.57,1,#
*,9002,11/07/2015,01:00:12,659.37,-99.99,0,0,24.3,12.52,1,#
*,9002,11/07/2015,02:00:12,659.37,-99.99,0,0,24,12.57,1,#
*,9002,11/07/2015,03:00:12,659.36,-99.99,0,0,24,12.51,1,#
*,9002,11/07/2015,04:00:12,659.36,-99.99,0,0,24,12.55,1,#
*,9002,11/07/2015,05:00:12,659.36,-99.99,0,0,24,12.53,1,#
*,9002,11/07/2015,06:00:12,659.36,-99.99,0,0,24,12.56,1,#
*,9002,11/07/2015,08:00:12,659.37,-99.99,0,0,24.3,13.15,0,#
*,9002,11/07/2015,09:00:12,659.37,-99.99,0,0,25,12.75,0,#
*,9002,11/07/2015,10:00:12,659.37,-99.99,0,0,25,12.97,0,#
*,9002,11/07/2015,11:00:12,659.37,-99.99,0,0,26,12.98,0,#
*,9002,11/07/2015,12:00:12,659.37,-99.99,0,0,27.5,12.94,0,#
*,9002,11/07/2015,13:00:12,659.35,-99.99,0,0,28.3,13.61,0,#
*,9002,11/07/2015,14:00:12,659.35,-99.99,0,0,30,13.44,0,#
*,9002,11/07/2015,15:00:12,659.36,-99.99,0,0,29.8,13.5,0,#
*,9002,11/07/2015,16:00:12,659.36,-99.99,0,0,29.8,13.5,0,#
*,9002,11/07/2015,17:00:12,659.35,-99.99,0,0,29,12.9,0,#
*,9002,11/07/2015,18:00:12,659.35,-99.99,0,0,29.3,12.05,0,#
*,9002,11/07/2015,19:00:12,659.37,-99.99,0,0,27.8,12.57,0,#
*,9002,11/07/2015,20:00:12,659.37,-99.99,0,0,26.3,12.48,1,#
*,9002,11/07/2015,21:00:12,659.37,-99.99,0,0,25.5,12.58,1,#
*,9002,11/07/2015,22:00:12,659.37,-99.99,0,0,25,12.55,1,#
*,9002,11/07/2015,23:00:12,659.37,-99.99,0,0,24.5,12.64,1,#
*,9002,12/07/2015,00:00:12,659.37,-99.99,0,0,24.3,12.6,1,#
*,9002,12/07/2015,01:00:12,659.38,-99.99,0,0,24,12.58,1,#
*,9002,12/07/2015,02:00:12,659.37,-99.99,0,0,24,12.48,1,#
*,9002,12/07/2015,03:00:12,659.37,-99.99,0,0,24,12.52,1,#
*,9002,12/07/2015,04:00:14,659.37,-99.99,0,0,24,12.6,1,#
*,9002,12/07/2015,05:00:12,659.38,-99.99,0,0,24,12.59,1,#
*,9002,12/07/2015,06:00:12,659.38,-99.99,0,0,24,12.51,1,#
*,9002,12/07/2015,07:00:12,659.37,-99.99,0,0,24,12.58,0,#
*,9002,12/07/2015,08:00:12,659.37,-99.99,0,0,24.5,13.17,0,#
*,9002,12/07/2015,09:00:12,659.36,-99.99,0,0,25.3,13.12,0,#
*,9002,12/07/2015,10:00:12,659.37,-99.99,0,0,26,13.13,0,#
*,9002,12/07/2015,11:00:12,659.36,-99.99,0,0,27.5,13.46,0,#
*,9002,12/07/2015,12:00:12,659.35,-99.99,0,0,28.5,12.95,0,#
*,9002,12/07/2015,13:00:12,659.35,-99.99,0,0,29.5,12.98,0,#
*,9002,12/07/2015,14:00:12,659.35,-99.99,0,0,30.3,13.25,0,#
*,9002,12/07/2015,15:00:12,659.34,-99.99,0,0,30.5,13.71,0,#
*,9002,12/07/2015,16:00:12,659.36,-99.99,0,0,30.5,13.17,0,#
*,9002,12/07/2015,17:00:12,659.35,-99.99,0,0,29.8,12.78,0,#
*,9002,12/07/2015,18:00:12,659.36,-99.99,0,0,29,11.88,0,#
*,9002,12/07/2015,19:00:12,659.36,-99.99,0,0,27.5,12.27,0,#
*,9002,12/07/2015,20:00:12,659.37,-99.99,0,0,26.3,12.36,1,#
*,9002,12/07/2015,21:00:12,659.37,-99.99,0,0,25.5,12.5,1,#
*,9002,12/07/2015,22:00:12,659.37,-99.99,0,0,25.3,12.55,1,#
*,9002,12/07/2015,23:00:12,659.37,-99.99,0,0,24.5,12.51,1,#
*,9002,13/07/2015,00:00:12,659.38,-99.99,0,0,24.3,12.54,1,#
*,9002,13/07/2015,01:00:12,659.37,-99.99,0,0,24,12.6,1,#
